[2025-10-20T17:38:21.469166+00:00] scheduler starting; DB=/home/keith/PythonProjects/projects/Mixed_Nuts/MyScheduler/myscheduler.db
[2025-10-26T11:42:10.578215+00:00] tick; claimed=[]
[2025-10-26T11:42:30.578793+00:00] tick; claimed=[]
[2025-10-26T11:42:50.579383+00:00] tick; claimed=[]
[2025-10-26T11:43:10.579959+00:00] tick; claimed=[]
[2025-10-26T11:43:30.580610+00:00] tick; claimed=[]
[2025-10-26T11:43:50.581242+00:00] tick; claimed=[]
[2025-10-26T11:44:10.581831+00:00] tick; claimed=[]
[2025-10-26T11:44:30.582404+00:00] tick; claimed=[]
[2025-10-26T11:44:50.582999+00:00] tick; claimed=[]
[2025-10-26T11:45:10.583388+00:00] tick; claimed=[]
[2025-10-26T11:45:30.583905+00:00] tick; claimed=[]
[2025-10-26T11:45:50.584535+00:00] tick; claimed=[]
[2025-10-26T11:46:10.585182+00:00] tick; claimed=[]
[2025-10-26T11:46:30.585761+00:00] tick; claimed=[]
[2025-10-26T11:46:50.586349+00:00] tick; claimed=[]
[2025-10-26T11:47:10.586826+00:00] tick; claimed=[]
[2025-10-26T11:47:30.587411+00:00] tick; claimed=[]
[2025-10-26T11:47:50.587993+00:00] tick; claimed=[]
[2025-10-26T11:48:10.588631+00:00] tick; claimed=[]
[2025-10-26T11:48:30.589249+00:00] tick; claimed=[]
[2025-10-26T11:48:50.589840+00:00] tick; claimed=[]
[2025-10-26T11:49:10.590420+00:00] tick; claimed=[]
[2025-10-26T11:49:30.590855+00:00] tick; claimed=[]
[2025-10-26T11:49:50.591436+00:00] tick; claimed=[]
[2025-10-26T11:50:10.592103+00:00] tick; claimed=[]
[2025-10-26T11:50:30.592724+00:00] tick; claimed=[]
[2025-10-26T11:50:50.593370+00:00] tick; claimed=[]
[2025-10-26T11:51:10.593955+00:00] tick; claimed=[]
[2025-10-26T11:51:30.594591+00:00] tick; claimed=[]
[2025-10-26T11:51:50.595249+00:00] tick; claimed=[]
[2025-10-26T11:52:10.595836+00:00] tick; claimed=[]
[2025-10-26T11:52:30.596181+00:00] tick; claimed=[]
[2025-10-26T11:52:50.596699+00:00] tick; claimed=[]
[2025-10-26T11:53:10.597327+00:00] tick; claimed=[]
[2025-10-26T11:53:30.597908+00:00] tick; claimed=[]
[2025-10-26T11:53:50.598311+00:00] tick; claimed=[]
[2025-10-26T11:54:10.598592+00:00] tick; claimed=[]
[2025-10-26T11:54:30.599157+00:00] tick; claimed=[]
[2025-10-26T11:54:50.599754+00:00] tick; claimed=[]
[2025-10-26T11:55:10.600344+00:00] tick; claimed=[]
[2025-10-26T11:55:30.600975+00:00] tick; claimed=[]
[2025-10-26T11:55:50.601611+00:00] tick; claimed=[]
[2025-10-26T11:56:10.602244+00:00] tick; claimed=[]
[2025-10-26T11:56:30.602828+00:00] tick; claimed=[]
[2025-10-26T11:56:50.603414+00:00] tick; claimed=[]
[2025-10-26T11:57:10.604000+00:00] tick; claimed=[]
[2025-10-26T11:57:30.604646+00:00] tick; claimed=[]
[2025-10-26T11:57:50.605276+00:00] tick; claimed=[]
[2025-10-26T11:58:10.605864+00:00] tick; claimed=[]
[2025-10-26T11:58:30.606450+00:00] tick; claimed=[]
[2025-10-26T11:58:50.607104+00:00] tick; claimed=[]
[2025-10-26T11:59:10.607678+00:00] tick; claimed=[]
[2025-10-26T11:59:30.608298+00:00] tick; claimed=[]
[2025-10-26T11:59:50.608875+00:00] tick; claimed=[]
[2025-10-26T12:00:10.609457+00:00] tick; claimed=[]
[2025-10-26T12:00:30.610107+00:00] tick; claimed=[]
[2025-10-26T12:00:50.610711+00:00] tick; claimed=[]
[2025-10-26T12:01:10.611330+00:00] tick; claimed=[]
[2025-10-26T12:01:30.611913+00:00] tick; claimed=[]
[2025-10-26T12:01:50.612541+00:00] tick; claimed=[]
[2025-10-26T12:02:10.613194+00:00] tick; claimed=[]
[2025-10-26T12:02:30.613804+00:00] tick; claimed=[]
[2025-10-26T12:02:50.614375+00:00] tick; claimed=[]
[2025-10-26T12:03:10.615082+00:00] tick; claimed=[]
[2025-10-26T12:03:30.615623+00:00] tick; claimed=[]
[2025-10-26T12:03:50.616247+00:00] tick; claimed=[]
[2025-10-26T12:04:10.616597+00:00] tick; claimed=[]
[2025-10-26T12:04:30.617170+00:00] tick; claimed=[]
[2025-10-26T12:04:50.617762+00:00] tick; claimed=[]
[2025-10-26T12:05:10.618337+00:00] tick; claimed=[]
[2025-10-26T12:05:30.618929+00:00] tick; claimed=[]
[2025-10-26T12:05:50.619565+00:00] tick; claimed=[]
[2025-10-26T12:06:10.620224+00:00] tick; claimed=[]
[2025-10-26T12:06:30.620808+00:00] tick; claimed=[]
[2025-10-26T12:06:50.621390+00:00] tick; claimed=[]
[2025-10-26T12:07:10.621974+00:00] tick; claimed=[]
[2025-10-26T12:07:30.622616+00:00] tick; claimed=[]
[2025-10-26T12:07:50.623272+00:00] tick; claimed=[]
[2025-10-26T12:08:10.623850+00:00] tick; claimed=[]
[2025-10-26T12:08:30.624432+00:00] tick; claimed=[]
[2025-10-26T12:08:50.625066+00:00] tick; claimed=[]
[2025-10-26T12:09:10.625653+00:00] tick; claimed=[]
[2025-10-26T12:09:30.626276+00:00] tick; claimed=[]
[2025-10-26T12:09:50.626843+00:00] tick; claimed=[]
[2025-10-26T12:10:10.627444+00:00] tick; claimed=[]
[2025-10-26T12:10:30.627787+00:00] tick; claimed=[]
[2025-10-26T12:10:50.628341+00:00] tick; claimed=[]
[2025-10-26T12:11:10.628930+00:00] tick; claimed=[]
[2025-10-26T12:11:30.629573+00:00] tick; claimed=[]
[2025-10-26T12:11:50.630194+00:00] tick; claimed=[]
[2025-10-26T12:12:10.630777+00:00] tick; claimed=[]
[2025-10-26T12:12:30.631353+00:00] tick; claimed=[]
[2025-10-26T12:12:50.631934+00:00] tick; claimed=[]
[2025-10-26T12:13:10.632576+00:00] tick; claimed=[]
[2025-10-26T12:13:30.633227+00:00] tick; claimed=[]
[2025-10-26T12:13:50.633802+00:00] tick; claimed=[]
[2025-10-26T12:14:10.634385+00:00] tick; claimed=[]
[2025-10-26T12:14:30.634733+00:00] tick; claimed=[]
[2025-10-26T12:14:50.635300+00:00] tick; claimed=[]
[2025-10-26T12:15:10.635883+00:00] tick; claimed=[]
[2025-10-26T12:15:30.636475+00:00] tick; claimed=[]
[2025-10-26T12:15:50.637118+00:00] tick; claimed=[]
[2025-10-26T12:16:10.637705+00:00] tick; claimed=[]
[2025-10-26T12:16:30.638325+00:00] tick; claimed=[]
[2025-10-26T12:16:50.638910+00:00] tick; claimed=[]
[2025-10-26T12:17:10.639549+00:00] tick; claimed=[]
[2025-10-26T12:17:30.640192+00:00] tick; claimed=[]
[2025-10-26T12:17:50.640770+00:00] tick; claimed=[]
[2025-10-26T12:18:10.641354+00:00] tick; claimed=[]
[2025-10-26T12:18:30.641946+00:00] tick; claimed=[]
[2025-10-26T12:18:50.642577+00:00] tick; claimed=[]
[2025-10-26T12:19:10.643220+00:00] tick; claimed=[]
[2025-10-26T12:19:30.643764+00:00] tick; claimed=[]
[2025-10-26T12:19:50.644360+00:00] tick; claimed=[]
[2025-10-26T12:20:10.644955+00:00] tick; claimed=[]
[2025-10-26T12:20:30.645367+00:00] tick; claimed=[]
[2025-10-26T12:20:50.645890+00:00] tick; claimed=[]
[2025-10-26T12:21:10.646525+00:00] tick; claimed=[]
[2025-10-26T12:21:30.647189+00:00] tick; claimed=[]
[2025-10-26T12:21:50.647814+00:00] tick; claimed=[]
[2025-10-26T12:22:10.648403+00:00] tick; claimed=[]
[2025-10-26T12:22:30.648908+00:00] tick; claimed=[]
[2025-10-26T12:22:50.649540+00:00] tick; claimed=[]
[2025-10-26T12:23:10.650171+00:00] tick; claimed=[]
[2025-10-26T12:23:30.650762+00:00] tick; claimed=[]
[2025-10-26T12:23:50.651342+00:00] tick; claimed=[]
[2025-10-26T12:24:10.651695+00:00] tick; claimed=[]
[2025-10-26T12:24:30.652271+00:00] tick; claimed=[]
[2025-10-26T12:24:50.652856+00:00] tick; claimed=[]
[2025-10-26T12:25:10.653427+00:00] tick; claimed=[]
[2025-10-26T12:25:30.654065+00:00] tick; claimed=[]
[2025-10-26T12:25:50.654413+00:00] tick; claimed=[]
[2025-10-26T12:26:10.654925+00:00] tick; claimed=[]
[2025-10-26T12:26:30.655548+00:00] tick; claimed=[]
[2025-10-26T12:26:50.655898+00:00] tick; claimed=[]
[2025-10-26T12:27:10.656411+00:00] tick; claimed=[]
[2025-10-26T12:27:30.657066+00:00] tick; claimed=[]
[2025-10-26T12:27:50.657423+00:00] tick; claimed=[]
[2025-10-26T12:28:10.657946+00:00] tick; claimed=[]
[2025-10-26T12:28:30.658586+00:00] tick; claimed=[]
[2025-10-26T12:28:50.659261+00:00] tick; claimed=[]
[2025-10-26T12:29:10.659836+00:00] tick; claimed=[]
[2025-10-26T12:29:30.660505+00:00] tick; claimed=[]
[2025-10-26T12:29:50.661137+00:00] tick; claimed=[]
[2025-10-26T12:30:10.661731+00:00] tick; claimed=[]
[2025-10-26T12:30:30.662332+00:00] tick; claimed=[]
[2025-10-26T12:30:50.662916+00:00] tick; claimed=[]
[2025-10-26T12:31:10.663542+00:00] tick; claimed=[]
[2025-10-26T12:31:30.664207+00:00] tick; claimed=[]
[2025-10-26T12:31:50.664783+00:00] tick; claimed=[]
[2025-10-26T12:32:10.665369+00:00] tick; claimed=[]
[2025-10-26T12:32:30.665973+00:00] tick; claimed=[]
[2025-10-26T12:32:50.666607+00:00] tick; claimed=[]
[2025-10-26T12:33:10.667239+00:00] tick; claimed=[]
[2025-10-26T12:33:30.667826+00:00] tick; claimed=[]
[2025-10-26T12:33:50.668408+00:00] tick; claimed=[]
[2025-10-26T12:34:10.669000+00:00] tick; claimed=[]
[2025-10-26T12:34:30.669716+00:00] tick; claimed=[]
[2025-10-26T12:34:50.670327+00:00] tick; claimed=[]
[2025-10-26T12:35:10.670922+00:00] tick; claimed=[]
[2025-10-26T12:35:30.671339+00:00] tick; claimed=[]
[2025-10-26T12:35:50.671887+00:00] tick; claimed=[]
[2025-10-26T12:36:10.672476+00:00] tick; claimed=[]
[2025-10-26T12:36:30.672823+00:00] tick; claimed=[]
[2025-10-26T12:36:50.673339+00:00] tick; claimed=[]
[2025-10-26T12:37:10.673920+00:00] tick; claimed=[]
[2025-10-26T12:37:30.674490+00:00] tick; claimed=[]
[2025-10-26T12:37:50.675126+00:00] tick; claimed=[]
[2025-10-26T12:38:10.675723+00:00] tick; claimed=[]
[2025-10-26T12:38:30.676351+00:00] tick; claimed=[]
[2025-10-26T12:38:50.676981+00:00] tick; claimed=[]
[2025-10-26T12:39:10.677683+00:00] tick; claimed=[]
[2025-10-26T12:39:30.678319+00:00] tick; claimed=[]
[2025-10-26T12:39:50.678903+00:00] tick; claimed=[]
[2025-10-26T12:40:10.679535+00:00] tick; claimed=[]
[2025-10-26T12:40:30.680180+00:00] tick; claimed=[]
[2025-10-26T12:40:50.680765+00:00] tick; claimed=[]
[2025-10-26T12:41:10.681349+00:00] tick; claimed=[]
[2025-10-26T12:41:30.681943+00:00] tick; claimed=[]
[2025-10-26T12:41:50.682583+00:00] tick; claimed=[]
[2025-10-26T12:42:10.683231+00:00] tick; claimed=[]
[2025-10-26T12:42:30.683816+00:00] tick; claimed=[]
[2025-10-26T12:42:50.684407+00:00] tick; claimed=[]
[2025-10-26T12:43:10.684989+00:00] tick; claimed=[]
[2025-10-26T12:43:30.685642+00:00] tick; claimed=[]
[2025-10-26T12:43:50.686272+00:00] tick; claimed=[]
[2025-10-26T12:44:10.686858+00:00] tick; claimed=[]
[2025-10-26T12:44:30.687442+00:00] tick; claimed=[]
[2025-10-26T12:44:50.688084+00:00] tick; claimed=[]
[2025-10-26T12:45:10.688669+00:00] tick; claimed=[]
[2025-10-26T12:45:30.689322+00:00] tick; claimed=[]
[2025-10-26T12:45:50.689906+00:00] tick; claimed=[]
[2025-10-26T12:46:10.690313+00:00] tick; claimed=[]
[2025-10-26T12:46:30.690828+00:00] tick; claimed=[]
[2025-10-26T12:46:50.691418+00:00] tick; claimed=[]
[2025-10-26T12:47:10.691996+00:00] tick; claimed=[]
[2025-10-26T12:47:30.692758+00:00] tick; claimed=[]
[2025-10-26T12:47:50.693360+00:00] tick; claimed=[]
[2025-10-26T12:48:10.693990+00:00] tick; claimed=[]
[2025-10-26T12:48:30.694629+00:00] tick; claimed=[]
[2025-10-26T12:48:50.695269+00:00] tick; claimed=[]
[2025-10-26T12:49:10.695850+00:00] tick; claimed=[]
[2025-10-26T12:49:30.696435+00:00] tick; claimed=[]
[2025-10-26T12:49:50.697064+00:00] tick; claimed=[]
[2025-10-26T12:50:10.697680+00:00] tick; claimed=[]
[2025-10-26T12:50:30.698319+00:00] tick; claimed=[]
[2025-10-26T12:50:50.698910+00:00] tick; claimed=[]
[2025-10-26T12:51:10.699537+00:00] tick; claimed=[]
[2025-10-26T12:51:30.700184+00:00] tick; claimed=[]
[2025-10-26T12:51:50.700755+00:00] tick; claimed=[]
[2025-10-26T12:52:10.701348+00:00] tick; claimed=[]
[2025-10-26T12:52:30.701647+00:00] tick; claimed=[]
[2025-10-26T12:52:50.702226+00:00] tick; claimed=[]
[2025-10-26T12:53:10.702799+00:00] tick; claimed=[]
[2025-10-26T12:53:30.703382+00:00] tick; claimed=[]
[2025-10-26T12:53:50.703968+00:00] tick; claimed=[]
[2025-10-26T12:54:10.704611+00:00] tick; claimed=[]
[2025-10-26T12:54:30.705236+00:00] tick; claimed=[]
[2025-10-26T12:54:50.705829+00:00] tick; claimed=[]
[2025-10-26T12:55:10.706407+00:00] tick; claimed=[]
[2025-10-26T12:55:30.707079+00:00] tick; claimed=[]
[2025-10-26T12:55:50.707657+00:00] tick; claimed=[]
[2025-10-26T12:56:10.708297+00:00] tick; claimed=[]
[2025-10-26T12:56:30.708898+00:00] tick; claimed=[]
[2025-10-26T12:56:50.709534+00:00] tick; claimed=[]
[2025-10-26T12:57:10.710136+00:00] tick; claimed=[]
[2025-10-26T12:57:30.710628+00:00] tick; claimed=[]
[2025-10-26T12:57:50.711295+00:00] tick; claimed=[]
[2025-10-26T12:58:10.711648+00:00] tick; claimed=[]
[2025-10-26T12:58:30.712225+00:00] tick; claimed=[]
[2025-10-26T12:58:50.712812+00:00] tick; claimed=[]
[2025-10-26T12:59:10.713394+00:00] tick; claimed=[]
[2025-10-26T12:59:30.713976+00:00] tick; claimed=[]
[2025-10-26T12:59:50.714607+00:00] tick; claimed=[]
[2025-10-26T13:00:10.715254+00:00] tick; claimed=[]
[2025-10-26T13:00:30.715836+00:00] tick; claimed=[]
[2025-10-26T13:00:50.716433+00:00] tick; claimed=[]
[2025-10-26T13:01:10.717073+00:00] tick; claimed=[]
[2025-10-26T13:01:30.717673+00:00] tick; claimed=[]
[2025-10-26T13:01:50.718311+00:00] tick; claimed=[]
[2025-10-26T13:02:10.718905+00:00] tick; claimed=[]
[2025-10-26T13:02:30.719544+00:00] tick; claimed=[]
[2025-10-26T13:02:50.720203+00:00] tick; claimed=[]
[2025-10-26T13:03:10.720793+00:00] tick; claimed=[]
[2025-10-26T13:03:30.721383+00:00] tick; claimed=[]
[2025-10-26T13:03:50.721967+00:00] tick; claimed=[]
[2025-10-26T13:04:10.722384+00:00] tick; claimed=[]
[2025-10-26T13:04:30.722907+00:00] tick; claimed=[]
[2025-10-26T13:04:50.723540+00:00] tick; claimed=[]
[2025-10-26T13:05:10.724198+00:00] tick; claimed=[]
[2025-10-26T13:05:30.724805+00:00] tick; claimed=[]
[2025-10-26T13:05:50.725417+00:00] tick; claimed=[]
[2025-10-26T13:06:10.725938+00:00] tick; claimed=[]
[2025-10-26T13:06:30.726582+00:00] tick; claimed=[]
[2025-10-26T13:06:50.727251+00:00] tick; claimed=[]
[2025-10-26T13:07:10.727835+00:00] tick; claimed=[]
[2025-10-26T13:07:30.728416+00:00] tick; claimed=[]
[2025-10-26T13:07:50.728997+00:00] tick; claimed=[]
[2025-10-26T13:08:10.729653+00:00] tick; claimed=[]
[2025-10-26T13:08:30.730281+00:00] tick; claimed=[]
[2025-10-26T13:08:50.730873+00:00] tick; claimed=[]
[2025-10-26T13:09:10.731221+00:00] tick; claimed=[]
[2025-10-26T13:09:30.731762+00:00] tick; claimed=[]
[2025-10-26T13:09:50.732340+00:00] tick; claimed=[]
[2025-10-26T13:10:10.732929+00:00] tick; claimed=[]
[2025-10-26T13:10:30.733554+00:00] tick; claimed=[]
[2025-10-26T13:10:50.734223+00:00] tick; claimed=[]
[2025-10-26T13:11:10.734819+00:00] tick; claimed=[]
[2025-10-26T13:11:30.735405+00:00] tick; claimed=[]
[2025-10-26T13:11:50.735979+00:00] tick; claimed=[]
[2025-10-26T13:12:10.736608+00:00] tick; claimed=[]
[2025-10-26T13:12:30.736948+00:00] tick; claimed=[]
[2025-10-26T13:12:50.737457+00:00] tick; claimed=[]
[2025-10-26T13:13:10.738102+00:00] tick; claimed=[]
[2025-10-26T13:13:30.738698+00:00] tick; claimed=[]
[2025-10-26T13:13:50.739317+00:00] tick; claimed=[]
[2025-10-26T13:14:10.739957+00:00] tick; claimed=[]
[2025-10-26T13:14:30.740575+00:00] tick; claimed=[]
[2025-10-26T13:14:50.741230+00:00] tick; claimed=[]
[2025-10-26T13:15:10.741810+00:00] tick; claimed=[]
[2025-10-26T13:15:30.742528+00:00] tick; claimed=[]
[2025-10-26T13:15:50.743197+00:00] tick; claimed=[]
[2025-10-26T13:16:10.743551+00:00] tick; claimed=[]
[2025-10-26T13:16:30.744142+00:00] tick; claimed=[]
[2025-10-26T13:16:50.744744+00:00] tick; claimed=[]
[2025-10-26T13:17:10.745347+00:00] tick; claimed=[]
[2025-10-26T13:17:30.745942+00:00] tick; claimed=[]
[2025-10-26T13:17:50.746580+00:00] tick; claimed=[]
[2025-10-26T13:18:10.747231+00:00] tick; claimed=[]
[2025-10-26T13:18:30.747805+00:00] tick; claimed=[]
[2025-10-26T13:18:50.748394+00:00] tick; claimed=[]
[2025-10-26T13:19:10.748972+00:00] tick; claimed=[]
[2025-10-26T13:19:30.749613+00:00] tick; claimed=[]
[2025-10-26T13:19:50.749957+00:00] tick; claimed=[]
[2025-10-26T13:20:10.750473+00:00] tick; claimed=[]
[2025-10-26T13:20:30.750827+00:00] tick; claimed=[]
[2025-10-26T13:20:50.751345+00:00] tick; claimed=[]
[2025-10-26T13:21:10.751918+00:00] tick; claimed=[]
[2025-10-26T13:21:30.752578+00:00] tick; claimed=[]
[2025-10-26T13:21:50.752927+00:00] tick; claimed=[]
[2025-10-26T13:22:10.753445+00:00] tick; claimed=[]
[2025-10-26T13:22:30.754106+00:00] tick; claimed=[]
[2025-10-26T13:22:50.754705+00:00] tick; claimed=[]
[2025-10-26T13:23:10.755340+00:00] tick; claimed=[]
[2025-10-26T13:23:30.755924+00:00] tick; claimed=[]
[2025-10-26T13:23:50.756488+00:00] tick; claimed=[]
[2025-10-26T13:24:10.757133+00:00] tick; claimed=[]
[2025-10-26T13:24:30.757716+00:00] tick; claimed=[]
[2025-10-26T13:24:50.758364+00:00] tick; claimed=[]
[2025-10-26T13:25:10.758939+00:00] tick; claimed=[]
[2025-10-26T13:25:30.759579+00:00] tick; claimed=[]
[2025-10-26T13:25:50.760215+00:00] tick; claimed=[]
[2025-10-26T13:26:10.760787+00:00] tick; claimed=[]
[2025-10-26T13:26:30.761332+00:00] tick; claimed=[]
[2025-10-26T13:26:50.761929+00:00] tick; claimed=[]
[2025-10-26T13:27:10.762550+00:00] tick; claimed=[]
[2025-10-26T13:27:30.763224+00:00] tick; claimed=[]
[2025-10-26T13:27:50.763806+00:00] tick; claimed=[]
[2025-10-26T13:28:10.764397+00:00] tick; claimed=[]
[2025-10-26T13:28:30.764981+00:00] tick; claimed=[]
[2025-10-26T13:28:50.765630+00:00] tick; claimed=[]
[2025-10-26T13:29:10.766277+00:00] tick; claimed=[]
[2025-10-26T13:29:30.766857+00:00] tick; claimed=[]
[2025-10-26T13:29:50.767432+00:00] tick; claimed=[]
[2025-10-26T13:30:10.768094+00:00] tick; claimed=[]
[2025-10-26T13:30:30.768674+00:00] tick; claimed=[]
[2025-10-26T13:30:50.769337+00:00] tick; claimed=[]
[2025-10-26T13:31:10.769927+00:00] tick; claimed=[]
[2025-10-26T13:31:30.770571+00:00] tick; claimed=[]
[2025-10-26T13:31:50.771228+00:00] tick; claimed=[]
[2025-10-26T13:32:10.771785+00:00] tick; claimed=[]
[2025-10-26T13:32:30.772287+00:00] tick; claimed=[]
[2025-10-26T13:32:50.772765+00:00] tick; claimed=[]
[2025-10-26T13:33:10.773341+00:00] tick; claimed=[]
[2025-10-26T13:33:30.773833+00:00] tick; claimed=[]
[2025-10-26T13:33:50.774404+00:00] tick; claimed=[]
[2025-10-26T13:34:10.774867+00:00] tick; claimed=[]
[2025-10-26T13:34:30.775342+00:00] tick; claimed=[]
[2025-10-26T13:34:50.775834+00:00] tick; claimed=[]
[2025-10-26T13:35:10.776381+00:00] tick; claimed=[]
[2025-10-26T13:35:30.776956+00:00] tick; claimed=[]
[2025-10-26T13:35:50.777305+00:00] tick; claimed=[]
[2025-10-26T13:36:10.777839+00:00] tick; claimed=[]
[2025-10-26T13:36:30.778165+00:00] tick; claimed=[]
[2025-10-26T13:36:50.778571+00:00] tick; claimed=[]
[2025-10-26T13:37:10.779037+00:00] tick; claimed=[]
[2025-10-26T13:37:30.779540+00:00] tick; claimed=[]
[2025-10-26T13:37:50.780091+00:00] tick; claimed=[]
[2025-10-26T13:38:10.780560+00:00] tick; claimed=[]
[2025-10-26T13:38:30.780941+00:00] tick; claimed=[]
[2025-10-26T13:38:50.781431+00:00] tick; claimed=[]
[2025-10-26T13:39:10.781915+00:00] tick; claimed=[]
[2025-10-26T13:39:30.782382+00:00] tick; claimed=[]
[2025-10-26T13:39:50.782859+00:00] tick; claimed=[]
[2025-10-26T13:40:10.783343+00:00] tick; claimed=[]
[2025-10-26T13:40:30.783863+00:00] tick; claimed=[]
[2025-10-26T13:40:50.784160+00:00] tick; claimed=[]
[2025-10-26T13:41:10.784672+00:00] tick; claimed=[]
[2025-10-26T13:41:30.785249+00:00] tick; claimed=[]
[2025-10-26T13:41:50.785844+00:00] tick; claimed=[]
[2025-10-26T13:42:10.786353+00:00] tick; claimed=[]
[2025-10-26T13:42:30.787245+00:00] tick; claimed=[]
[2025-10-26T13:42:50.787772+00:00] tick; claimed=[]
[2025-10-26T13:43:10.788238+00:00] tick; claimed=[]
[2025-10-26T13:43:30.788587+00:00] tick; claimed=[]
[2025-10-26T13:43:50.789048+00:00] tick; claimed=[]
[2025-10-26T13:44:10.789538+00:00] tick; claimed=[]
[2025-10-26T13:44:30.790032+00:00] tick; claimed=[]
[2025-10-26T13:44:50.790541+00:00] tick; claimed=[]
[2025-10-26T13:45:10.791136+00:00] tick; claimed=[]
[2025-10-26T13:45:30.791601+00:00] tick; claimed=[]
[2025-10-26T13:45:50.792147+00:00] tick; claimed=[]
[2025-10-26T13:46:10.792637+00:00] tick; claimed=[]
[2025-10-26T13:46:30.793154+00:00] tick; claimed=[]
[2025-10-26T13:46:50.793622+00:00] tick; claimed=[]
[2025-10-26T13:47:10.794152+00:00] tick; claimed=[]
[2025-10-26T13:47:30.794649+00:00] tick; claimed=[]
[2025-10-26T13:47:50.795217+00:00] tick; claimed=[]
[2025-10-26T13:48:10.795525+00:00] tick; claimed=[]
[2025-10-26T13:48:30.795801+00:00] tick; claimed=[]
[2025-10-26T13:48:50.796295+00:00] tick; claimed=[]
[2025-10-26T13:49:10.796613+00:00] tick; claimed=[]
[2025-10-26T13:49:30.796938+00:00] tick; claimed=[]
[2025-10-26T13:49:50.797363+00:00] tick; claimed=[]
[2025-10-26T13:50:10.797677+00:00] tick; claimed=[]
[2025-10-26T13:50:30.798104+00:00] tick; claimed=[]
[2025-10-26T13:50:50.798589+00:00] tick; claimed=[]
[2025-10-26T13:51:10.798912+00:00] tick; claimed=[]
[2025-10-26T13:51:30.799329+00:00] tick; claimed=[]
[2025-10-26T13:51:50.799806+00:00] tick; claimed=[]
[2025-10-26T13:52:10.800297+00:00] tick; claimed=[]
[2025-10-26T13:52:30.800747+00:00] tick; claimed=[]
[2025-10-26T13:52:50.801267+00:00] tick; claimed=[]
[2025-10-26T13:53:10.801547+00:00] tick; claimed=[]
[2025-10-26T13:53:30.801871+00:00] tick; claimed=[]
[2025-10-26T13:53:50.802319+00:00] tick; claimed=[]
[2025-10-26T13:54:10.802803+00:00] tick; claimed=[]
[2025-10-26T13:54:30.803101+00:00] tick; claimed=[]
[2025-10-26T13:54:50.803485+00:00] tick; claimed=[]
[2025-10-26T13:55:10.803954+00:00] tick; claimed=[]
[2025-10-26T13:55:30.804464+00:00] tick; claimed=[]
[2025-10-26T13:55:50.804945+00:00] tick; claimed=[]
[2025-10-26T13:56:10.805465+00:00] tick; claimed=[]
[2025-10-26T13:56:30.805790+00:00] tick; claimed=[]
[2025-10-26T13:56:50.806265+00:00] tick; claimed=[]
[2025-10-26T13:57:10.806575+00:00] tick; claimed=[]
[2025-10-26T13:57:30.806982+00:00] tick; claimed=[]
[2025-10-26T13:57:50.807506+00:00] tick; claimed=[]
[2025-10-26T13:58:10.808142+00:00] tick; claimed=[]
[2025-10-26T13:58:30.808573+00:00] tick; claimed=[]
[2025-10-26T13:58:50.809074+00:00] tick; claimed=[]
[2025-10-26T13:59:10.809570+00:00] tick; claimed=[]
[2025-10-26T13:59:30.810105+00:00] tick; claimed=[]
[2025-10-26T13:59:50.810587+00:00] tick; claimed=[]
[2025-10-26T14:00:10.810889+00:00] tick; claimed=[]
[2025-10-26T14:00:30.811268+00:00] tick; claimed=[]
[2025-10-26T14:00:50.811706+00:00] tick; claimed=[]
